date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:23	107/107	---M--	200	added ('OK')	text/plain	etag:%225cfa7874-6b%22	https://tis.edu.vn/robots.txt		(from )
15:56:24	174597/174597	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2008:37:00%20GMT	https://tis.edu.vn/	./example-site/tis.edu.vn/index.html	(from )
15:56:25	19962/19962	---MCZ	200	added ('OK')	text/css	etag:W/%2266705870-4dfa%22	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox/css/prettyPhoto.css?ver=6.7.2	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox/css/prettyPhotod1c0.css	(from https://tis.edu.vn/)
15:56:26	1130/1130	---MCZ	200	added ('OK')	text/css	etag:W/%2266705870-46a%22	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox/wp-video-lightbox.css?ver=6.7.2	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox/wp-video-lightboxd1c0.css	(from https://tis.edu.vn/)
15:56:26	111630/111630	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2003%20May%202025%2013:38:57%20GMT	https://tis.edu.vn/feed/	./example-site/tis.edu.vn/feed/index.html	(from https://tis.edu.vn/)
15:56:26	773/773	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2003%20May%202025%2013:38:58%20GMT	https://tis.edu.vn/comments/feed/	./example-site/tis.edu.vn/comments/feed/index.html	(from https://tis.edu.vn/)
15:56:26	101/101	---M--	200	added ('OK')	text/css	etag:%2267e44560-65%22	https://tis.edu.vn/wp-content/plugins/wpgsi/public/css/wpgsi-public.css?ver=3.8.3	./example-site/tis.edu.vn/wp-content/plugins/wpgsi/public/css/wpgsi-publiccd70.css	(from https://tis.edu.vn/)
15:56:28	2894/2894	---MCZ	200	added ('OK')	text/css	etag:W/%2267e3f7b9-b4e%22	https://tis.edu.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=6.0.5	./example-site/tis.edu.vn/wp-content/plugins/contact-form-7/includes/css/styles52c7.css	(from https://tis.edu.vn/)
15:56:29	1728/1728	---MCZ	200	added ('OK')	text/css	etag:W/%2267720700-6c0%22	https://tis.edu.vn/wp-content/plugins/contact-form-7-star-rating-with-font-awersome/asset/css/jquery.wpcf7-starrating.css?ver=1.0	./example-site/tis.edu.vn/wp-content/plugins/contact-form-7-star-rating-with-font-awersome/asset/css/jquery.wpcf7-starrating5152.css	(from https://tis.edu.vn/)
15:56:30	111732/111732	---MCZ	200	added ('OK')	text/css	etag:W/%225acc7bf2-1b474%22	https://tis.edu.vn/wp-content/plugins/formcraft3/assets/css/form.min.css?ver=3.2.28	./example-site/tis.edu.vn/wp-content/plugins/formcraft3/assets/css/form.min4c59.css	(from https://tis.edu.vn/)
15:56:31	3042/3042	---MCZ	200	added ('OK')	text/css	etag:W/%22679e1617-be2%22	https://tis.edu.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.9.3	./example-site/tis.edu.vn/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcherf342.css	(from https://tis.edu.vn/)
15:56:32	191134/191134	---MCZ	200	added ('OK')	text/css	etag:W/%2267b62161-2ea9e%22	https://tis.edu.vn/wp-content/themes/phlox/css/base.css?ver=2.17.4	./example-site/tis.edu.vn/wp-content/themes/phlox/css/base6f5d.css	(from https://tis.edu.vn/)
15:56:33	56369/56369	---MCZ	200	added ('OK')	text/css	etag:W/%2267b62161-dc31%22	https://tis.edu.vn/wp-content/themes/phlox/css/auxin-icon.css?ver=2.17.4	./example-site/tis.edu.vn/wp-content/themes/phlox/css/auxin-icon6f5d.css	(from https://tis.edu.vn/)
15:56:34	886432/886432	---MCZ	200	added ('OK')	text/css	etag:W/%2267b62161-d86a0%22	https://tis.edu.vn/wp-content/themes/phlox/css/main.css?ver=2.17.4	./example-site/tis.edu.vn/wp-content/themes/phlox/css/main6f5d.css	(from https://tis.edu.vn/)
15:56:35	53269/53269	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-d015%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/frontend.min3dd9.css	(from https://tis.edu.vn/)
15:56:36	600/600	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-258%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-heading.min3dd9.css	(from https://tis.edu.vn/)
15:56:37	995/995	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6337c-3e3%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.min.css?ver=3.27.3	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/conditionals/popup.mine689.css	(from https://tis.edu.vn/)
15:56:38	1612/1612	---MCZ	200	added ('OK')	text/css	etag:W/%22681643bd-64c%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-56558.css?ver=1746289597	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-56558e08c.css	(from https://tis.edu.vn/)
15:56:38	109/109	---M--	200	added ('OK')	text/css	etag:%2267cdd684-6d%22	https://tis.edu.vn/wp-content/plugins/auxin-elements/admin/assets/css/elementor-widgets.css?ver=2.17.5	./example-site/tis.edu.vn/wp-content/plugins/auxin-elements/admin/assets/css/elementor-widgets3fdc.css	(from https://tis.edu.vn/)
15:56:40	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%2260f404a4-2bf8%22	https://tis.edu.vn/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	./example-site/tis.edu.vn/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://tis.edu.vn/)
15:56:41	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%225ddc8206-105a%22	https://tis.edu.vn/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.7.2	./example-site/tis.edu.vn/wp-includes/js/mediaelement/wp-mediaelement.mind1c0.css	(from https://tis.edu.vn/)
15:56:41	502/502	---M--	200	added ('OK')	text/css	etag:%2266705818-1f6%22	https://tis.edu.vn/wp-content/plugins/wpdatatables/integrations/page_builders/elementor/css/style.css?ver=3.4.2.17	./example-site/tis.edu.vn/wp-content/plugins/wpdatatables/integrations/page_builders/elementor/css/style10f4.css	(from https://tis.edu.vn/)
15:56:43	1833/1833	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-729%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-spacer.min3dd9.css	(from https://tis.edu.vn/)
15:56:43	254/254	---M--	200	added ('OK')	text/css	etag:%2267b6274f-fe%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-image.min3dd9.css	(from https://tis.edu.vn/)
15:56:45	704/704	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-2c0%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-text-editor.min3dd9.css	(from https://tis.edu.vn/)
15:56:46	1283/1283	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-503%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-video.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-video.min3dd9.css	(from https://tis.edu.vn/)
15:56:46	198/198	---M--	200	added ('OK')	text/css	etag:%2267b6274f-c6%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min3dd9.css	(from https://tis.edu.vn/)
15:56:48	4298/4298	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-10ca%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/widget-divider.min3dd9.css	(from https://tis.edu.vn/)
15:56:49	16471/16471	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-4057%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://tis.edu.vn/)
15:56:50	5486/5486	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6274f-156e%22	https://tis.edu.vn/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=3.27.6	./example-site/tis.edu.vn/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min3dd9.css	(from https://tis.edu.vn/)
15:56:51	1364/1364	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6337c-554%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-media-carousel.min.css?ver=3.27.3	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-media-carousel.mine689.css	(from https://tis.edu.vn/)
15:56:52	3847/3847	---MCZ	200	added ('OK')	text/css	etag:W/%2267b6337c-f07%22	https://tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css?ver=3.27.3	./example-site/tis.edu.vn/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.mine689.css	(from https://tis.edu.vn/)
15:56:53	76508/76508	---MCZ	200	added ('OK')	text/css	etag:W/%2268164ff0-12adc%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-2610.css?ver=1746292720	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-261072f8.css	(from https://tis.edu.vn/)
15:56:54	2955/2955	---MCZ	200	added ('OK')	text/css	etag:W/%2268164ff0-b8b%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-59709.css?ver=1746292720	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-5970972f8.css	(from https://tis.edu.vn/)
15:56:55	5716/5716	---MCZ	200	added ('OK')	text/css	etag:W/%2267f56c67-1654%22	https://tis.edu.vn/wp-content/uploads/phlox/custom.css?ver=7.5	./example-site/tis.edu.vn/wp-content/uploads/phlox/customeba7.css	(from https://tis.edu.vn/)
15:56:56	1547/1547	---MCZ	200	added ('OK')	text/css	etag:W/%2267b62161-60b%22	https://tis.edu.vn/wp-content/themes/phlox/css/other/elementor.css?ver=2.17.4	./example-site/tis.edu.vn/wp-content/themes/phlox/css/other/elementor6f5d.css	(from https://tis.edu.vn/)
15:56:57	11122/11122	---MCZ	200	added ('OK')	text/css	etag:W/%22681643bc-2b72%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-56559.css?ver=1746289596	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-56559c21a.css	(from https://tis.edu.vn/)
15:56:58	4851/4851	---MCZ	200	added ('OK')	text/css	etag:W/%22681643bc-12f3%22	https://tis.edu.vn/wp-content/uploads/elementor/css/post-56654.css?ver=1746289597	./example-site/tis.edu.vn/wp-content/uploads/elementor/css/post-56654e08c.css	(from https://tis.edu.vn/)
15:56:59	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266705b69-15601%22	https://tis.edu.vn/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	./example-site/tis.edu.vn/wp-includes/js/jquery/jquery.minf43b.js	(from https://tis.edu.vn/)
15:57:00	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266705b69-3509%22	https://tis.edu.vn/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	./example-site/tis.edu.vn/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://tis.edu.vn/)
15:57:01	35820/35820	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266705870-8bec%22	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox/js/jquery.prettyPhoto.js?ver=3.1.6	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox/js/jquery.prettyPhoto005e.js	(from https://tis.edu.vn/)
15:57:02	6927/6927	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266705870-1b0f%22	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox/js/video-lightbox.js?ver=3.1.6	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox/js/video-lightbox005e.js	(from https://tis.edu.vn/)
15:57:03	870/870	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e44560-366%22	https://tis.edu.vn/wp-content/plugins/wpgsi/public/js/wpgsi-public.js?ver=3.8.3	./example-site/tis.edu.vn/wp-content/plugins/wpgsi/public/js/wpgsi-publiccd70.js	(from https://tis.edu.vn/)
15:57:04	128668/128668	---MCZ	200	added ('OK')	application/javascript	etag:W/%226277db32-1f69c%22	https://tis.edu.vn/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.14	./example-site/tis.edu.vn/wp-content/plugins/revslider/public/assets/js/rbtools.min097f.js	(from https://tis.edu.vn/)
15:57:05	385173/385173	---MCZ	200	added ('OK')	application/javascript	etag:W/%226277db32-5e095%22	https://tis.edu.vn/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.14	./example-site/tis.edu.vn/wp-content/plugins/revslider/public/assets/js/rs6.min097f.js	(from https://tis.edu.vn/)
15:57:06	19173/19173	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267b62161-4ae5%22	https://tis.edu.vn/wp-content/themes/phlox/js/solo/modernizr-custom.min.js?ver=2.17.4	./example-site/tis.edu.vn/wp-content/themes/phlox/js/solo/modernizr-custom.min6f5d.js	(from https://tis.edu.vn/)
15:57:08	111883/111883	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2008:57:07%20GMT	https://tis.edu.vn/wp-json/wp/v2/pages/2610	./example-site/tis.edu.vn/wp-json/wp/v2/pages/2610.json	(from https://tis.edu.vn/)
15:57:08	352677/352677	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2008:57:08%20GMT	https://tis.edu.vn/wp-json/	./example-site/tis.edu.vn/wp-json/index.html	(from https://tis.edu.vn/)
15:57:09	775/775	---MCZ	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2008:57:09%20GMT	https://tis.edu.vn/xmlrpc.php?rsd	./example-site/tis.edu.vn/xmlrpc0db0.php	(from https://tis.edu.vn/)
15:57:10	2701/2701	---MCZ	200	added ('OK')	application/json	date:Sun,%2004%20May%202025%2008:57:10%20GMT	https://tis.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2F	./example-site/tis.edu.vn/wp-json/oembed/1.0/embedbbb3.json	(from https://tis.edu.vn/)
15:57:11	2991/2991	---MCZ	200	added ('OK')	text/xml	date:Sun,%2004%20May%202025%2008:57:11%20GMT	https://tis.edu.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftis.edu.vn%2F&format=xml	./example-site/tis.edu.vn/wp-json/oembed/1.0/embedb89d	(from https://tis.edu.vn/)
15:57:11	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2008:57:11%20GMT	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox	(from https://tis.edu.vn/)
15:57:12	188/188	---M--	200	added ('OK')	image/png	etag:%225acc7bfb-bc%22	https://tis.edu.vn/wp-content/plugins/qtranslate-x/flags/vn.png	./example-site/tis.edu.vn/wp-content/plugins/qtranslate-x/flags/vn.png	(from https://tis.edu.vn/)
15:57:13	398/398	---M--	200	added ('OK')	image/png	etag:%225acc7bfb-18e%22	https://tis.edu.vn/wp-content/plugins/qtranslate-x/flags/gb.png	./example-site/tis.edu.vn/wp-content/plugins/qtranslate-x/flags/gb.png	(from https://tis.edu.vn/)
15:57:14	172775/172775	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2008:07:13%20GMT	https://tis.edu.vn/en/	./example-site/tis.edu.vn/en/index.html	(from https://tis.edu.vn/)
15:57:14	0/0	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2008:57:13%20GMT	https://tis.edu.vn/wp-content/plugins/wp-video-lightbox/	./example-site/tis.edu.vn/wp-content/plugins/wp-video-lightbox/index.html	(from https://tis.edu.vn/)
15:57:15	2110/2110	---MCZ	200	added ('OK')	image/png	etag:W/%226195defc-83e%22	https://tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-32x32.png	./example-site/tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-32x32.png	(from https://tis.edu.vn/)
15:57:16	32319/32319	---MCZ	200	added ('OK')	image/png	etag:W/%226195defc-7e3f%22	https://tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-192x192.png	./example-site/tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-192x192.png	(from https://tis.edu.vn/)
15:57:16	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2008:57:15%20GMT	https://tis.edu.vn/vi/	./example-site/tis.edu.vn/vi/index.html	(from https://tis.edu.vn/)
15:57:17	34915/34915	---MCZ	200	added ('OK')	image/png	etag:W/%226195defc-8863%22	https://tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-180x180.png	./example-site/tis.edu.vn/wp-content/uploads/2021/11/cropped-Logo-01-180x180.png	(from https://tis.edu.vn/)
15:57:18	9874/9874	---MCZ	200	added ('OK')	image/png	etag:W/%22677101c4-2692%22	https://tis.edu.vn/wp-content/uploads/2024/12/Logo-80x80.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/Logo-80x80.png	(from https://tis.edu.vn/)
15:57:18	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2008:57:18%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/)
15:57:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2008:57:20%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/)
15:57:21	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2008:57:21%20GMT	https://tis.edu.vn/vi	./example-site/tis.edu.vn/vi	(from https://tis.edu.vn/)
15:57:22	84636/84636	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:34:40%20GMT	https://tis.edu.vn/su-menh-tam-nhin/	./example-site/tis.edu.vn/su-menh-tam-nhin/index.html	(from https://tis.edu.vn/)
15:57:22	86150/86150	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:34:40%20GMT	https://tis.edu.vn/gioi-thieu-the-international-school-truong-quoc-te-tis/	./example-site/tis.edu.vn/gioi-thieu-the-international-school-truong-quoc-te-tis/index.html	(from https://tis.edu.vn/)
15:57:22	82291/82291	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2013:39:24%20GMT	https://tis.edu.vn/gia-tri-cot-loi/	./example-site/tis.edu.vn/gia-tri-cot-loi/index.html	(from https://tis.edu.vn/)
15:57:22	94138/94138	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:34:41%20GMT	https://tis.edu.vn/chuong-trinh-hoc/	./example-site/tis.edu.vn/chuong-trinh-hoc/index.html	(from https://tis.edu.vn/)
15:57:24	106798/106798	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2002:08:18%20GMT	https://tis.edu.vn/chuong-trinh-trung-hoc-co-so/	./example-site/tis.edu.vn/chuong-trinh-trung-hoc-co-so/index.html	(from https://tis.edu.vn/)
15:57:24	104765/104765	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2021:40:43%20GMT	https://tis.edu.vn/chuong-trinh-lop-pre/	./example-site/tis.edu.vn/chuong-trinh-lop-pre/index.html	(from https://tis.edu.vn/)
15:57:24	99654/99654	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2021:40:43%20GMT	https://tis.edu.vn/chuong-trinh-tieu-hoc/	./example-site/tis.edu.vn/chuong-trinh-tieu-hoc/index.html	(from https://tis.edu.vn/)
15:57:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2004%20May%202025%2008:57:24%20GMT	https://tis.edu.vn/en	./example-site/tis.edu.vn/en	(from https://tis.edu.vn/)
15:57:25	105135/105135	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2013:39:27%20GMT	https://tis.edu.vn/hoat-dong-ngoai-khoa/	./example-site/tis.edu.vn/hoat-dong-ngoai-khoa/index.html	(from https://tis.edu.vn/)
15:57:25	87350/87350	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:34:41%20GMT	https://tis.edu.vn/summer-camp/	./example-site/tis.edu.vn/summer-camp/index.html	(from https://tis.edu.vn/)
15:57:25	120471/120471	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2019:01:21%20GMT	https://tis.edu.vn/chuong-trinh-trung-hoc-pho-thong/	./example-site/tis.edu.vn/chuong-trinh-trung-hoc-pho-thong/index.html	(from https://tis.edu.vn/)
15:57:25	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2008:57:25%20GMT	https://tis.edu.vn/chuong-trinh-tu-tai-my-tai-tis/	./example-site/tis.edu.vn/chuong-trinh-tu-tai-my-tai-tis/index.html	(from https://tis.edu.vn/)
15:57:27	229244/229244	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226771c381-37f7c%22	https://tis.edu.vn/wp-content/uploads/2024/12/Banner-web.jpg	./example-site/tis.edu.vn/wp-content/uploads/2024/12/Banner-web.jpg	(from https://tis.edu.vn/)
15:57:27	115193/115193	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2009:40:02%20GMT	https://tis.edu.vn/quy-trinh-tuyen-sinh/	./example-site/tis.edu.vn/quy-trinh-tuyen-sinh/index.html	(from https://tis.edu.vn/)
15:57:27	110619/110619	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2021:40:44%20GMT	https://tis.edu.vn/chinh-sach-hoc-phi/	./example-site/tis.edu.vn/chinh-sach-hoc-phi/index.html	(from https://tis.edu.vn/)
15:57:29	252617/252617	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2008:57:28%20GMT	https://tis.edu.vn/tuyensinh/	./example-site/tis.edu.vn/tuyensinh/index.html	(from https://tis.edu.vn/)
15:57:29	140968/140968	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2006:50:44%20GMT	https://tis.edu.vn/hoc-bong/	./example-site/tis.edu.vn/hoc-bong/index.html	(from https://tis.edu.vn/)
15:57:29	126034/126034	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2004:10:25%20GMT	https://tis.edu.vn/noi-tru/	./example-site/tis.edu.vn/noi-tru/index.html	(from https://tis.edu.vn/)
15:57:31	100770/100770	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2013:39:32%20GMT	https://tis.edu.vn/student-council-2/	./example-site/tis.edu.vn/student-council-2/index.html	(from https://tis.edu.vn/)
15:57:31	109417/109417	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2010:50:34%20GMT	https://tis.edu.vn/gioi-thieu-ocl/	./example-site/tis.edu.vn/gioi-thieu-ocl/index.html	(from https://tis.edu.vn/)
15:57:31	2746650/2746650	---MCZ	200	added ('OK')	image/png	etag:W/%226771c26d-29e91a%22	https://tis.edu.vn/wp-content/uploads/2024/12/1-4.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/1-4.png	(from https://tis.edu.vn/)
15:57:33	1680670/1680670	---MCZ	200	added ('OK')	image/png	etag:W/%226771c27a-19a51e%22	https://tis.edu.vn/wp-content/uploads/2024/12/2-3.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/2-3.png	(from https://tis.edu.vn/)
15:57:33	98636/98636	---MCZ	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2000:10:47%20GMT	https://tis.edu.vn/chan-dung-tisers/	./example-site/tis.edu.vn/chan-dung-tisers/index.html	(from https://tis.edu.vn/)
15:57:33	100364/100364	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:34:40%20GMT	https://tis.edu.vn/cau-lac-bo/	./example-site/tis.edu.vn/cau-lac-bo/index.html	(from https://tis.edu.vn/)
15:57:33	2247380/2247380	---MCZ	200	added ('OK')	image/png	etag:W/%226771c289-224ad4%22	https://tis.edu.vn/wp-content/uploads/2024/12/3-4.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/3-4.png	(from https://tis.edu.vn/)
15:57:35	103152/103152	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:33:21%20GMT	https://tis.edu.vn/category/tin-tuc/	./example-site/tis.edu.vn/category/tin-tuc/index.html	(from https://tis.edu.vn/)
15:57:35	105182/105182	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2018:54:11%20GMT	https://tis.edu.vn/category/su-kien-tai-tis/	./example-site/tis.edu.vn/category/su-kien-tai-tis/index.html	(from https://tis.edu.vn/)
15:57:35	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2004%20May%202025%2008:57:35%20GMT	https://tis.edu.vn/khao-sat-phu-huynh/	./example-site/tis.edu.vn/khao-sat-phu-huynh/index.html	(from https://tis.edu.vn/)
15:57:37	2328815/2328815	---MCZ	200	added ('OK')	image/png	etag:W/%226771c29e-2388ef%22	https://tis.edu.vn/wp-content/uploads/2024/12/4-3.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/4-3.png	(from https://tis.edu.vn/)
15:57:37	1052661/1052661	---MCZ	200	added ('OK')	image/png	etag:W/%226771c2b1-100ff5%22	https://tis.edu.vn/wp-content/uploads/2024/12/5-2.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/5-2.png	(from https://tis.edu.vn/)
15:57:37	438695/438695	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2013:39:35%20GMT	https://tis.edu.vn/thuc-don-mon-an/	./example-site/tis.edu.vn/thuc-don-mon-an/index.html	(from https://tis.edu.vn/)
15:57:37	87627/87627	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2011:12:36%20GMT	https://tis.edu.vn/lich-nam-hoc-tis/	./example-site/tis.edu.vn/lich-nam-hoc-tis/index.html	(from https://tis.edu.vn/)
15:57:40	85378/85378	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20May%202025%2010:28:23%20GMT	https://tis.edu.vn/lien-he/	./example-site/tis.edu.vn/lien-he/index.html	(from https://tis.edu.vn/)
15:57:40	1231348/1231348	---MCZ	200	added ('OK')	image/png	etag:W/%226771c2c2-12c9f4%22	https://tis.edu.vn/wp-content/uploads/2024/12/6-2.png	./example-site/tis.edu.vn/wp-content/uploads/2024/12/6-2.png	(from https://tis.edu.vn/)
15:57:40	416951/416951	---MCZ	200	added ('OK')	image/jpeg	etag:W/%226771c471-65cb7%22	https://tis.edu.vn/wp-content/uploads/2024/12/Bai-11.jpg	./example-site/tis.edu.vn/wp-content/uploads/2024/12/Bai-11.jpg	(from https://tis.edu.vn/)
